student_id,Score,Submission_Time
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,75.9,01/01/2016 18:56:45
2B806EF6-A590-1C00-F0C5-1469E3B2152E,84.7,01/05/2016 21:50:26
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,86.2,25/11/2015 01:56:10
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,68.9,06/02/2016 01:49:19
247B105C-2067-A7AA-2CBE-B65278128C96,90.8,27/11/2015 06:38:18
25197F10-E9E9-4C50-63F8-6C896975AAE2,82.3,06/01/2016 12:25:34
DDE0526B-7DA4-80E8-C2A6-D097F3826029,74.9,19/09/2015 17:44:00
2B806EF6-A590-1C00-F0C5-1469E3B2152E,99.5,28/11/2015 20:42:20
2B806EF6-A590-1C00-F0C5-1469E3B2152E,90.6,19/02/2016 13:51:57
247B105C-2067-A7AA-2CBE-B65278128C96,62.8,14/12/2015 21:04:59
25197F10-E9E9-4C50-63F8-6C896975AAE2,84.1,15/04/2016 20:49:16
25197F10-E9E9-4C50-63F8-6C896975AAE2,52.7,09/01/2016 21:00:49
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,99.1,06/10/2015 12:03:14
1F51E050-78F7-F270-1B90-ED1BC0376763,93.6,07/02/2016 01:29:03
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,52.8,03/01/2016 11:34:20
2B806EF6-A590-1C00-F0C5-1469E3B2152E,88.2,19/09/2015 14:28:28
25197F10-E9E9-4C50-63F8-6C896975AAE2,62.2,05/01/2016 21:55:02
1F51E050-78F7-F270-1B90-ED1BC0376763,69.9,24/03/2016 10:09:38
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,64.9,04/04/2016 06:31:22
247B105C-2067-A7AA-2CBE-B65278128C96,93.7,13/12/2015 17:20:53
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,86.3,19/02/2016 16:44:06
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,79.3,16/11/2015 01:09:43
DDE0526B-7DA4-80E8-C2A6-D097F3826029,75.7,24/01/2016 19:47:47
247B105C-2067-A7AA-2CBE-B65278128C96,61.4,28/11/2015 03:23:47
2B806EF6-A590-1C00-F0C5-1469E3B2152E,53.1,25/09/2015 14:47:52
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,71.3,20/09/2015 15:56:26
1F51E050-78F7-F270-1B90-ED1BC0376763,61.6,29/11/2015 02:09:31
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,79.3,21/04/2016 21:11:24
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,90.8,11/12/2015 19:38:21
2B806EF6-A590-1C00-F0C5-1469E3B2152E,74.4,01/01/2016 16:31:03
25197F10-E9E9-4C50-63F8-6C896975AAE2,78.6,03/04/2016 23:54:15
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,74.7,18/01/2016 15:37:09
DDE0526B-7DA4-80E8-C2A6-D097F3826029,68.3,13/12/2015 20:04:02
DDE0526B-7DA4-80E8-C2A6-D097F3826029,60.2,03/04/2016 02:27:20
1F51E050-78F7-F270-1B90-ED1BC0376763,72.2,01/11/2015 19:25:30
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,83.7,28/10/2015 13:44:23
25197F10-E9E9-4C50-63F8-6C896975AAE2,70.4,22/02/2016 04:04:16
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,47.9,21/09/2015 04:22:49
25197F10-E9E9-4C50-63F8-6C896975AAE2,89.0,24/01/2016 19:28:38
DDE0526B-7DA4-80E8-C2A6-D097F3826029,87.6,12/06/2016 10:30:12
2B806EF6-A590-1C00-F0C5-1469E3B2152E,92.1,20/09/2015 23:02:51
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,80.0,30/11/2015 06:50:43
1F51E050-78F7-F270-1B90-ED1BC0376763,67.5,15/11/2015 10:12:30
25197F10-E9E9-4C50-63F8-6C896975AAE2,79.9,17/10/2015 22:10:12
2B806EF6-A590-1C00-F0C5-1469E3B2152E,82.2,29/05/2016 15:34:57
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,65.3,10/01/2016 04:57:50
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,88.3,06/01/2016 20:47:57
25197F10-E9E9-4C50-63F8-6C896975AAE2,66.3,01/10/2015 18:02:43
1F51E050-78F7-F270-1B90-ED1BC0376763,55.3,17/04/2016 13:31:53
DDE0526B-7DA4-80E8-C2A6-D097F3826029,86.0,19/03/2016 00:49:21
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,75.8,13/11/2015 16:28:34
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,93.6,20/09/2015 10:01:02
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,79.8,30/11/2015 01:26:57
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,81.5,04/05/2016 04:42:44
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,75.9,04/10/2015 19:09:10
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,95.9,22/12/2015 03:43:40
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,48.0,25/01/2016 05:53:54
DDE0526B-7DA4-80E8-C2A6-D097F3826029,26.9,10/12/2015 23:25:18
1F51E050-78F7-F270-1B90-ED1BC0376763,71.5,04/10/2015 19:18:00
247B105C-2067-A7AA-2CBE-B65278128C96,96.2,09/02/2016 00:32:02
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,55.7,11/10/2015 17:49:33
2B806EF6-A590-1C00-F0C5-1469E3B2152E,99.4,23/12/2015 20:00:17
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,94.4,19/01/2016 19:03:52
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,90.3,06/03/2016 02:32:23
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,97.1,08/06/2016 21:44:30
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,90.4,25/12/2015 07:42:38
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,45.3,06/02/2016 19:48:20
1F51E050-78F7-F270-1B90-ED1BC0376763,60.6,02/01/2016 18:56:00
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,64.0,25/01/2016 22:39:48
247B105C-2067-A7AA-2CBE-B65278128C96,69.9,05/10/2015 04:27:18
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,94.0,24/10/2015 21:21:17
247B105C-2067-A7AA-2CBE-B65278128C96,54.2,18/10/2015 05:03:18
25197F10-E9E9-4C50-63F8-6C896975AAE2,67.1,12/10/2015 17:30:05
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,40.8,30/09/2015 00:08:42
1F51E050-78F7-F270-1B90-ED1BC0376763,49.1,16/01/2016 13:53:34
2B806EF6-A590-1C00-F0C5-1469E3B2152E,71.3,13/12/2015 19:03:01
25197F10-E9E9-4C50-63F8-6C896975AAE2,73.2,28/11/2015 03:47:49
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,91.1,13/05/2016 05:00:02
1F51E050-78F7-F270-1B90-ED1BC0376763,59.4,24/01/2016 13:45:54
25197F10-E9E9-4C50-63F8-6C896975AAE2,50.8,10/01/2016 17:45:26
DDE0526B-7DA4-80E8-C2A6-D097F3826029,68.4,18/04/2016 04:26:41
247B105C-2067-A7AA-2CBE-B65278128C96,43.3,27/12/2015 02:23:39
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,69.8,18/10/2015 17:29:39
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,74.9,10/01/2016 00:49:49
DDE0526B-7DA4-80E8-C2A6-D097F3826029,76.4,18/04/2016 02:41:55
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,79.5,24/01/2016 17:52:49
247B105C-2067-A7AA-2CBE-B65278128C96,77.7,18/09/2015 19:09:40
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,89.3,13/12/2015 22:57:11
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,52.1,16/09/2015 00:14:44
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,94.0,17/04/2016 18:55:31
247B105C-2067-A7AA-2CBE-B65278128C96,91.2,21/01/2016 07:56:23
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,96.8,13/12/2015 22:58:17
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,94.5,31/10/2015 08:52:55
DDE0526B-7DA4-80E8-C2A6-D097F3826029,76.8,15/05/2016 18:38:49
247B105C-2067-A7AA-2CBE-B65278128C96,91.4,24/01/2016 13:33:02
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,63.8,18/10/2015 17:09:56
25197F10-E9E9-4C50-63F8-6C896975AAE2,83.3,19/10/2015 03:10:07
25197F10-E9E9-4C50-63F8-6C896975AAE2,77.3,20/01/2016 20:05:18
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,87.3,06/06/2016 01:50:40
247B105C-2067-A7AA-2CBE-B65278128C96,83.6,02/11/2015 03:46:12
2B806EF6-A590-1C00-F0C5-1469E3B2152E,83.9,15/05/2016 06:05:40
25197F10-E9E9-4C50-63F8-6C896975AAE2,57.7,25/09/2015 19:41:11
247B105C-2067-A7AA-2CBE-B65278128C96,73.8,09/10/2015 00:27:44
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,52.5,31/12/2015 15:14:42
DDE0526B-7DA4-80E8-C2A6-D097F3826029,86.9,29/11/2015 12:05:22
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,87.9,16/11/2015 01:10:21
247B105C-2067-A7AA-2CBE-B65278128C96,78.8,20/07/2016 02:06:00
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,90.6,27/10/2015 11:36:23
247B105C-2067-A7AA-2CBE-B65278128C96,79.2,23/01/2016 07:25:08
DDE0526B-7DA4-80E8-C2A6-D097F3826029,78.1,02/02/2016 12:33:53
247B105C-2067-A7AA-2CBE-B65278128C96,84.8,24/01/2016 13:38:09
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,86.4,11/01/2016 08:24:55
DDE0526B-7DA4-80E8-C2A6-D097F3826029,91.1,09/01/2016 10:07:43
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,98.5,21/03/2016 02:28:50
25197F10-E9E9-4C50-63F8-6C896975AAE2,54.2,15/05/2016 21:14:23
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,84.9,07/02/2016 10:31:52
25197F10-E9E9-4C50-63F8-6C896975AAE2,81.8,13/12/2015 16:22:11
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,68.8,03/10/2015 16:17:56
1F51E050-78F7-F270-1B90-ED1BC0376763,58.5,17/09/2015 15:03:19
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,95.7,04/10/2015 13:55:21
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,70.1,09/01/2016 21:29:07
2B806EF6-A590-1C00-F0C5-1469E3B2152E,90.4,25/01/2016 03:35:18
25197F10-E9E9-4C50-63F8-6C896975AAE2,84.0,21/09/2015 00:10:57
247B105C-2067-A7AA-2CBE-B65278128C96,70.0,04/10/2015 00:24:34
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,80.6,20/09/2015 16:34:31
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,83.9,21/09/2015 02:24:25
247B105C-2067-A7AA-2CBE-B65278128C96,80.8,21/09/2015 06:23:30
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,59.6,06/03/2016 09:08:17
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,50.1,03/11/2015 18:14:27
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,50.6,02/10/2015 23:34:38
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,82.3,28/12/2015 00:57:33
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,87.1,14/10/2015 16:48:19
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,44.2,20/03/2016 22:04:53
1F51E050-78F7-F270-1B90-ED1BC0376763,82.1,23/12/2015 08:32:00
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,90.2,16/12/2015 02:46:32
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,86.9,30/11/2015 06:42:43
DDE0526B-7DA4-80E8-C2A6-D097F3826029,72.4,15/04/2016 01:09:45
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,80.7,24/01/2016 14:13:13
DDE0526B-7DA4-80E8-C2A6-D097F3826029,68.7,27/05/2016 21:21:36
247B105C-2067-A7AA-2CBE-B65278128C96,79.3,27/11/2015 22:05:35
25197F10-E9E9-4C50-63F8-6C896975AAE2,56.2,05/10/2015 05:50:12
25197F10-E9E9-4C50-63F8-6C896975AAE2,40.8,24/01/2016 15:42:53
247B105C-2067-A7AA-2CBE-B65278128C96,87.2,04/02/2016 20:41:19
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,35.2,17/06/2016 17:59:40
25197F10-E9E9-4C50-63F8-6C896975AAE2,69.6,14/10/2015 05:14:12
2B806EF6-A590-1C00-F0C5-1469E3B2152E,52.6,18/10/2015 02:49:16
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,72.6,06/10/2015 21:42:00
DDE0526B-7DA4-80E8-C2A6-D097F3826029,77.7,20/09/2015 12:32:01
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,64.2,21/01/2016 11:44:14
1F51E050-78F7-F270-1B90-ED1BC0376763,82.9,27/12/2015 18:33:28
247B105C-2067-A7AA-2CBE-B65278128C96,88.8,02/04/2016 04:45:13
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,75.5,01/03/2016 06:42:34
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,87.3,30/05/2016 04:43:17
1F51E050-78F7-F270-1B90-ED1BC0376763,88.0,17/04/2016 14:37:52
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,73.4,03/10/2015 16:37:49
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,92.8,19/02/2016 12:44:45
2B806EF6-A590-1C00-F0C5-1469E3B2152E,35.7,26/05/2016 08:46:49
247B105C-2067-A7AA-2CBE-B65278128C96,71.8,16/09/2015 07:07:10
247B105C-2067-A7AA-2CBE-B65278128C96,98.3,01/11/2015 21:47:09
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,53.6,29/10/2015 22:48:17
2B806EF6-A590-1C00-F0C5-1469E3B2152E,74.1,14/11/2015 18:23:16
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,66.3,28/12/2015 08:03:41
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,86.8,26/05/2016 14:44:12
2B806EF6-A590-1C00-F0C5-1469E3B2152E,73.6,28/04/2016 15:36:32
247B105C-2067-A7AA-2CBE-B65278128C96,79.5,20/02/2016 12:35:06
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,65.8,18/10/2015 23:06:33
1F51E050-78F7-F270-1B90-ED1BC0376763,64.5,17/01/2016 16:35:57
2B806EF6-A590-1C00-F0C5-1469E3B2152E,96.1,04/10/2015 22:00:29
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,98.0,13/10/2015 10:17:07
25197F10-E9E9-4C50-63F8-6C896975AAE2,95.2,30/10/2015 14:22:16
DDE0526B-7DA4-80E8-C2A6-D097F3826029,59.6,27/12/2015 19:04:50
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,46.9,02/11/2015 00:34:11
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,66.5,24/01/2016 13:46:30
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,89.3,16/11/2015 22:05:01
1F51E050-78F7-F270-1B90-ED1BC0376763,82.0,17/09/2015 12:57:28
25197F10-E9E9-4C50-63F8-6C896975AAE2,94.6,24/01/2016 06:00:29
247B105C-2067-A7AA-2CBE-B65278128C96,90.1,10/01/2016 21:51:48
1F51E050-78F7-F270-1B90-ED1BC0376763,99.8,24/01/2016 19:56:52
247B105C-2067-A7AA-2CBE-B65278128C96,33.2,25/01/2016 05:43:18
25197F10-E9E9-4C50-63F8-6C896975AAE2,63.4,12/10/2015 23:01:30
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,54.5,28/11/2015 18:44:40
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,50.2,14/09/2015 23:46:24
2B806EF6-A590-1C00-F0C5-1469E3B2152E,79.7,16/11/2015 05:12:50
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,85.9,02/04/2016 02:22:49
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,71.9,31/10/2015 04:36:42
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,48.4,28/10/2015 01:01:28
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,80.3,17/09/2015 20:37:40
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,64.1,13/06/2016 23:11:01
2B806EF6-A590-1C00-F0C5-1469E3B2152E,99.4,03/02/2016 02:44:19
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,91.4,15/11/2015 21:20:15
DDE0526B-7DA4-80E8-C2A6-D097F3826029,67.5,10/11/2015 15:34:31
1F51E050-78F7-F270-1B90-ED1BC0376763,39.2,14/05/2016 17:20:29
247B105C-2067-A7AA-2CBE-B65278128C96,77.5,18/09/2015 23:57:58
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,78.3,27/11/2015 13:50:08
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,56.0,20/09/2015 19:37:39
DDE0526B-7DA4-80E8-C2A6-D097F3826029,87.4,24/01/2016 01:18:51
247B105C-2067-A7AA-2CBE-B65278128C96,94.5,19/09/2015 00:05:36
25197F10-E9E9-4C50-63F8-6C896975AAE2,58.9,26/06/2016 18:47:52
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,79.4,18/09/2015 15:52:56
25197F10-E9E9-4C50-63F8-6C896975AAE2,61.2,04/10/2015 20:43:47
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,43.4,20/09/2015 12:43:41
247B105C-2067-A7AA-2CBE-B65278128C96,57.0,01/05/2016 19:30:19
2B806EF6-A590-1C00-F0C5-1469E3B2152E,51.0,08/06/2016 11:14:28
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,33.4,19/09/2015 21:37:49
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,96.0,20/10/2015 07:07:59
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,67.4,15/02/2016 10:57:19
2B806EF6-A590-1C00-F0C5-1469E3B2152E,88.8,09/10/2015 04:16:37
1F51E050-78F7-F270-1B90-ED1BC0376763,41.7,14/04/2016 19:29:09
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,88.6,29/11/2015 13:54:39
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,54.2,30/10/2015 20:20:24
1F51E050-78F7-F270-1B90-ED1BC0376763,77.5,16/10/2015 04:06:40
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,89.5,16/03/2016 20:43:39
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,95.0,14/12/2015 01:51:44
247B105C-2067-A7AA-2CBE-B65278128C96,75.3,27/11/2015 01:40:18
247B105C-2067-A7AA-2CBE-B65278128C96,32.6,19/09/2015 19:33:38
DDE0526B-7DA4-80E8-C2A6-D097F3826029,76.0,14/02/2016 21:48:00
25197F10-E9E9-4C50-63F8-6C896975AAE2,58.9,03/10/2015 17:07:02
2B806EF6-A590-1C00-F0C5-1469E3B2152E,67.0,01/10/2015 18:43:14
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,81.6,18/09/2015 12:51:35
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,90.7,11/01/2016 04:34:13
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,63.5,22/02/2016 07:22:29
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,89.5,04/10/2015 12:54:47
DDE0526B-7DA4-80E8-C2A6-D097F3826029,89.8,28/05/2016 16:17:39
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,99.6,06/10/2015 15:53:25
247B105C-2067-A7AA-2CBE-B65278128C96,55.8,16/11/2015 01:46:48
247B105C-2067-A7AA-2CBE-B65278128C96,45.4,20/01/2016 19:31:29
2B806EF6-A590-1C00-F0C5-1469E3B2152E,83.4,17/09/2015 22:55:57
DDE0526B-7DA4-80E8-C2A6-D097F3826029,77.9,20/09/2015 21:51:02
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,79.7,07/02/2016 18:06:00
247B105C-2067-A7AA-2CBE-B65278128C96,78.3,15/11/2015 16:58:59
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,67.3,06/10/2015 19:05:24
2B806EF6-A590-1C00-F0C5-1469E3B2152E,67.2,18/10/2015 01:51:54
247B105C-2067-A7AA-2CBE-B65278128C96,91.7,07/02/2016 18:22:16
DDE0526B-7DA4-80E8-C2A6-D097F3826029,49.0,05/02/2016 13:34:36
1F51E050-78F7-F270-1B90-ED1BC0376763,74.3,26/11/2015 01:44:07
1F51E050-78F7-F270-1B90-ED1BC0376763,65.3,15/09/2015 22:53:40
247B105C-2067-A7AA-2CBE-B65278128C96,66.3,11/01/2016 03:48:16
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,95.0,19/02/2016 07:18:43
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,57.8,17/10/2015 17:19:18
2B806EF6-A590-1C00-F0C5-1469E3B2152E,66.9,15/02/2016 06:24:58
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,64.1,21/09/2015 00:36:10
1F51E050-78F7-F270-1B90-ED1BC0376763,90.3,30/11/2015 01:07:15
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,73.8,24/11/2015 16:42:03
247B105C-2067-A7AA-2CBE-B65278128C96,59.1,30/11/2015 05:35:44
DDE0526B-7DA4-80E8-C2A6-D097F3826029,81.5,18/10/2015 12:09:21
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,71.3,27/11/2015 06:05:00
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,77.8,24/11/2015 16:19:19
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,62.8,29/10/2015 15:15:32
247B105C-2067-A7AA-2CBE-B65278128C96,86.2,05/10/2015 06:37:26
DDE0526B-7DA4-80E8-C2A6-D097F3826029,73.9,17/09/2015 07:00:48
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,48.4,17/01/2016 12:41:10
DDE0526B-7DA4-80E8-C2A6-D097F3826029,82.5,31/01/2016 18:23:49
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,67.8,13/12/2015 20:11:47
2B806EF6-A590-1C00-F0C5-1469E3B2152E,75.5,10/07/2016 10:12:49
1F51E050-78F7-F270-1B90-ED1BC0376763,71.5,07/01/2016 00:13:05
DDE0526B-7DA4-80E8-C2A6-D097F3826029,93.9,29/11/2015 11:09:01
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,36.1,27/12/2015 15:02:59
2B806EF6-A590-1C00-F0C5-1469E3B2152E,88.5,02/02/2016 02:09:36
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,97.2,30/03/2016 23:57:38
25197F10-E9E9-4C50-63F8-6C896975AAE2,86.8,17/10/2015 01:28:34
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,85.7,21/09/2015 04:37:15
25197F10-E9E9-4C50-63F8-6C896975AAE2,58.0,24/04/2016 18:02:09
DDE0526B-7DA4-80E8-C2A6-D097F3826029,81.4,14/12/2015 02:54:45
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,90.4,23/01/2016 22:10:00
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,65.4,29/03/2016 04:45:20
2B806EF6-A590-1C00-F0C5-1469E3B2152E,74.9,28/12/2015 03:36:13
25197F10-E9E9-4C50-63F8-6C896975AAE2,90.2,26/12/2015 02:19:39
1F51E050-78F7-F270-1B90-ED1BC0376763,68.1,12/12/2015 17:55:39
247B105C-2067-A7AA-2CBE-B65278128C96,73.6,07/02/2016 19:05:26
1F51E050-78F7-F270-1B90-ED1BC0376763,97.3,01/11/2015 18:26:30
247B105C-2067-A7AA-2CBE-B65278128C96,70.8,30/04/2016 04:05:15
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,43.3,20/09/2015 13:36:04
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,82.9,15/04/2016 20:10:25
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,95.4,15/05/2016 18:27:06
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,79.2,09/01/2016 16:19:21
DDE0526B-7DA4-80E8-C2A6-D097F3826029,64.9,26/12/2015 17:15:13
247B105C-2067-A7AA-2CBE-B65278128C96,79.6,27/12/2015 20:53:21
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,87.9,30/03/2016 11:21:55
DDE0526B-7DA4-80E8-C2A6-D097F3826029,94.5,19/03/2016 20:06:43
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,94.5,30/04/2016 23:49:33
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,81.5,24/09/2015 13:35:22
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,78.7,20/09/2015 06:12:41
2B806EF6-A590-1C00-F0C5-1469E3B2152E,69.4,19/02/2016 17:13:33
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,99.8,11/02/2016 00:37:02
247B105C-2067-A7AA-2CBE-B65278128C96,45.4,21/01/2016 15:50:37
1F51E050-78F7-F270-1B90-ED1BC0376763,19.9,19/09/2015 02:53:55
DDE0526B-7DA4-80E8-C2A6-D097F3826029,91.5,21/06/2016 07:48:01
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,94.1,04/03/2016 11:29:01
2B806EF6-A590-1C00-F0C5-1469E3B2152E,74.4,28/12/2015 07:52:23
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,74.8,20/09/2015 22:50:33
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,68.3,29/11/2015 08:54:36
247B105C-2067-A7AA-2CBE-B65278128C96,97.4,10/11/2015 17:16:44
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,58.2,19/10/2015 02:53:41
DDE0526B-7DA4-80E8-C2A6-D097F3826029,80.6,24/01/2016 17:28:23
DDE0526B-7DA4-80E8-C2A6-D097F3826029,56.0,18/10/2015 23:15:11
25197F10-E9E9-4C50-63F8-6C896975AAE2,97.6,17/09/2015 12:09:20
DDE0526B-7DA4-80E8-C2A6-D097F3826029,96.7,24/01/2016 14:26:19
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,85.4,28/11/2015 12:57:38
25197F10-E9E9-4C50-63F8-6C896975AAE2,63.4,18/04/2016 12:49:24
247B105C-2067-A7AA-2CBE-B65278128C96,63.0,27/12/2015 10:16:59
1F51E050-78F7-F270-1B90-ED1BC0376763,83.8,02/11/2015 01:48:52
1F51E050-78F7-F270-1B90-ED1BC0376763,64.5,04/10/2015 23:53:27
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,92.7,01/11/2015 17:38:48
25197F10-E9E9-4C50-63F8-6C896975AAE2,77.6,05/01/2016 12:25:56
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,64.4,08/12/2015 19:45:09
25197F10-E9E9-4C50-63F8-6C896975AAE2,73.5,07/06/2016 10:12:56
